ind;side;ampl;f_max;sym_max;f_Lw1;sym_Lw1;f_Lw2;sym_Lw2;slope_pre;slope_post;mean_500;mean_1000;mean_1500;mean_2000;mean_2500;mean_3000;mean_3500;mean_4000;mean_4500;mean_5000
DOUM019;R;2.6502259887005652;976.56;0.102803738317757;976.56;0.102803738317757;976.56;0.102803738317757;0.01268118590988995;-0.010759601651519965;-0.47055555555555584;16.491111111111113;9.381794871794872;8.236410256410256;5.364871794871795;2.885641025641026;-5.1066666666666665;-1.3307692307692305;-4.6241025641025635;-7.994333333333333
DOUM020;L;2.546581920903954;1562.5;0.2826086956521739;1562.5;0.2826086956521739;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;10.753333333333332;11.769999999999998;12.70897435897436;2.7835897435897436;1.9769230769230768;2.056923076923077;-3.641111111111112;0.9584615384615384;-4.9574358974358965;-6.342666666666667
DOUM020;R;2.6915536723163846;1054.69;0.12380952380952381;1054.69;0.12380952380952381;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;4.099444444444445;14.244166666666667;11.636923076923077;2.826153846153846;12.177435897435895;1.566153846153846;0.6547222222222225;-3.7215384615384606;-6.296666666666666;-12.223
DOUM021;L;1.8124858757062154;1953.12;0.43902439024390244;1953.12;0.43902439024390244;2773.44;0.9344262295081968;0.01268118590988995;-0.010759601651519965;7.976666666666667;5.841666666666666;7.362051282051282;6.811538461538462;7.560769230769231;6.498205128205128;2.764722222222222;-9.244871794871795;-6.3707692307692305;-10.128333333333334
DOUM021;R;6.251666666666667;1015.62;0.11320754716981132;1015.62;0.11320754716981132;1445.31;0.24210526315789474;0.01268118590988995;-0.010759601651519965;11.55611111111111;14.784166666666666;15.375641025641025;12.22025641025641;7.4541025641025636;10.133076923076922;-1.2230555555555556;3.824102564102564;-2.8602564102564108;-9.428333333333333
DOUM022;L;-1.6710169491525424;1835.94;0.38823529411764707;1796.88;0.37209302325581395;1796.88;0.37209302325581395;0.01268118590988995;-0.010759601651519965;6.815555555555555;5.760555555555555;11.630000000000003;10.905384615384614;9.05076923076923;-7.03102564102564;-11.159166666666666;-12.588974358974358;-13.675128205128205;-15.107333333333333
DOUM022;R;-3.8141525423728817;2968.75;1.1071428571428572;1679.69;0.3258426966292135;1640.62;0.3111111111111111;0.01268118590988995;-0.010759601651519965;-11.152777777777777;-0.8161111111111109;10.675641025641028;3.0812820512820513;-1.9720512820512819;3.9228205128205125;-5.748888888888889;-13.32128205128205;-13.872564102564102;-15.505333333333331
DOUM023;L;-5.376186440677965;3320.31;1.5106382978723405;3320.31;1.5106382978723405;3281.25;1.4583333333333333;0.01268118590988995;-0.010759601651519965;-10.935;-11.33222222222222;-5.763076923076924;-4.529230769230769;-11.914615384615384;-5.63897435897436;0.5536111111111112;-0.06999999999999992;-3.8461538461538463;-2.653
DOUM023;R;-8.05031073446328;2968.75;1.1071428571428572;2968.75;1.1071428571428572;2968.75;1.1071428571428572;0.01268118590988995;-0.010759601651519965;-13.33;-11.963055555555554;-7.954615384615384;-4.9;-6.274871794871794;-0.6333333333333335;-9.738333333333335;-9.276153846153848;-14.553076923076922;-4.2843333333333335
DOUM024;L;-5.0519209039548025;1367.19;0.21649484536082475;1328.12;0.20408163265306123;1289.06;0.1919191919191919;0.01268118590988995;-0.010759601651519965;-4.4255555555555555;1.8269444444444447;6.455128205128204;-0.998974358974359;-0.7333333333333335;-4.054615384615385;-11.276666666666666;-11.528205128205128;-14.04102564102564;-13.246333333333334
DOUM024;R;-3.688665254237288;1406.25;0.22916666666666666;1640.62;0.3111111111111111;1523.44;0.26881720430107525;0.01268118590988995;-0.010759601651519965;-8.043333333333335;6.701041666666668;11.095576923076923;0.8996153846153846;-3.563653846153846;0.8711538461538463;-6.513958333333334;-12.171730769230768;-16.035576923076924;-14.34875
DOUM025;L;5.126553672316384;2617.19;0.8153846153846154;2617.19;0.8153846153846154;1132.81;0.14563106796116504;0.01268118590988995;-0.010759601651519965;-2.7750000000000004;10.598611111111111;12.01128205128205;3.6507692307692303;9.416153846153845;6.547948717948718;5.762777777777778;6.843846153846154;-2.9625641025641025;-3.6349999999999993
DOUM025;R;4.755338983050849;3359.38;1.565217391304348;3359.38;1.565217391304348;3320.31;1.5106382978723405;0.01268118590988995;-0.010759601651519965;4.792777777777778;7.006666666666667;9.402820512820512;8.872307692307693;10.176153846153845;6.095128205128205;10.236666666666666;5.280512820512821;-8.13974358974359;-8.648
DOUM026;L;-6.929209039548021;1289.06;0.1919191919191919;1250.0;0.18;1250.0;0.18;0.01268118590988995;-0.010759601651519965;-4.016666666666667;1.0808333333333333;1.1530769230769233;-4.399230769230768;-4.660256410256411;-4.220512820512821;-4.0872222222222225;-15.062564102564105;-16.035641025641027;-19.554333333333336
DOUM026;R;-9.423079096045196;1250.0;0.18;1250.0;0.18;1250.0;0.18;0.01268118590988995;-0.010759601651519965;-14.057222222222224;-2.4708333333333328;-0.3735897435897439;-6.84897435897436;-9.387179487179488;-5.098461538461539;-10.086111111111112;-14.005128205128203;-15.52179487179487;-21.084
DOUM027;L;-1.720169491525424;1093.75;0.1346153846153846;1093.75;0.1346153846153846;1093.75;0.1346153846153846;0.01268118590988995;-0.010759601651519965;1.4220833333333331;10.465208333333335;7.6855769230769235;0.4126923076923077;-2.5919230769230763;3.776923076923077;-2.5477083333333335;-7.353846153846154;-13.616346153846155;-15.459249999999997
DOUM027;R;-1.908502824858757;1679.69;0.3258426966292135;1679.69;0.3258426966292135;898.44;0.08256880733944955;0.01268118590988995;-0.010759601651519965;3.348333333333333;6.988888888888887;6.085897435897436;-0.019743589743589737;-6.336666666666667;0.5189743589743588;-0.10805555555555528;-6.079999999999999;-9.46102564102564;-12.906
DOUM029;R;-6.585169491525424;2421.88;0.6857142857142857;2421.88;0.6857142857142857;3085.94;1.2264150943396226;0.01268118590988995;-0.010759601651519965;-7.451111111111111;-4.866944444444445;-12.623589743589745;-11.011025641025642;1.7897435897435903;2.4420512820512816;-2.9580555555555557;-1.9046153846153844;-13.434871794871794;-18.679333333333332
DOUM030;L;-0.5425706214689264;1523.44;0.26881720430107525;1562.5;0.2826086956521739;1484.38;0.2553191489361702;0.01268118590988995;-0.010759601651519965;2.819444444444444;1.8449999999999998;13.352307692307694;9.111025641025641;1.1287179487179486;-0.9761538461538463;-2.091944444444444;-5.93974358974359;-12.574871794871795;-13.129333333333332
DOUM030;R;-5.792351694915255;2460.94;0.7101449275362319;2500.0;0.7352941176470589;2539.06;0.7611940298507462;0.01268118590988995;-0.010759601651519965;5.230416666666666;-3.750625;-3.5384615384615383;-3.430576923076923;3.8207692307692307;-9.80673076923077;-10.85125;-5.235192307692308;-11.249230769230767;-15.6945
DOUM031;L;4.626610169491527;1132.81;0.14563106796116504;1171.88;0.1568627450980392;1250.0;0.18;0.01268118590988995;-0.010759601651519965;9.008333333333335;11.85416666666667;10.289230769230768;9.50897435897436;5.331794871794871;1.7043589743589744;7.985000000000002;0.5256410256410258;1.5225641025641028;-12.165333333333333
DOUM031;R;5.331271186440678;1132.81;0.14563106796116504;1093.75;0.1346153846153846;1171.88;0.1568627450980392;0.01268118590988995;-0.010759601651519965;11.085555555555556;15.219722222222222;13.393333333333334;6.231282051282052;6.96974358974359;7.4399999999999995;8.386944444444444;-2.5656410256410256;-3.5220512820512817;-8.401
ESG001;L;-2.170508474576271;1523.44;0.26881720430107525;1562.5;0.2826086956521739;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;-3.7116666666666664;5.4975;11.922051282051283;8.474871794871795;-1.0992307692307695;-1.3828205128205129;-3.9947222222222227;-10.780256410256412;-12.214615384615387;-18.584333333333337
ESG001;R;-0.9256779661016948;1835.94;0.38823529411764707;1835.94;0.38823529411764707;1679.69;0.3258426966292135;0.01268118590988995;-0.010759601651519965;-0.4672222222222222;2.4911111111111115;9.03025641025641;10.748205128205127;1.1615384615384619;0.9976923076923077;-2.417777777777778;-4.964358974358974;-12.53897435897436;-16.49533333333333
ESG002;L;3.2846610169491535;2226.56;0.5733333333333334;1406.25;0.22916666666666666;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;0.4738888888888891;3.4886111111111107;10.455384615384615;9.876153846153844;10.09153846153846;2.9376923076923074;2.5236111111111117;-3.8317948717948718;1.7097435897435898;-9.350333333333333
ESG002;R;5.372316384180792;2031.25;0.475;3203.12;1.36;3125.0;1.2692307692307692;0.01268118590988995;-0.010759601651519965;1.3316666666666668;9.065555555555555;2.753076923076923;12.006923076923076;11.164102564102564;15.686923076923076;14.156666666666666;4.577179487179487;-11.298461538461538;-10.629000000000001
ESG003;L;2.5880225988700567;898.44;0.08256880733944955;898.44;0.08256880733944955;1015.62;0.11320754716981132;0.01268118590988995;-0.010759601651519965;-3.463888888888889;11.761111111111113;7.145641025641026;7.47025641025641;1.773589743589744;0.39461538461538426;3.9844444444444442;0.7115384615384618;-5.497692307692308;-1.875
ESG003;R;4.0827542372881345;1875.0;0.40476190476190477;1875.0;0.40476190476190477;1875.0;0.40476190476190477;0.01268118590988995;-0.010759601651519965;-2.4925;0.4583333333333335;5.956538461538462;9.485769230769233;1.6515384615384616;3.501923076923077;8.719999999999999;8.318076923076923;0.6276923076923075;0.2539999999999998
ESG004;L;-5.509463276836159;1953.12;0.43902439024390244;1992.19;0.4567901234567901;1992.19;0.4567901234567901;0.01268118590988995;-0.010759601651519965;1.152222222222222;4.209166666666667;5.153589743589745;6.634102564102564;-5.466153846153846;-10.23846153846154;-12.810277777777777;-13.829487179487181;-14.507948717948715;-13.450999999999999
ESG004;R;-4.681073446327685;1250.0;0.18;1250.0;0.18;1250.0;0.18;0.01268118590988995;-0.010759601651519965;2.574444444444444;5.201666666666667;5.999230769230769;4.52051282051282;-3.0217948717948717;-8.692051282051283;-13.606944444444444;-11.44897435897436;-12.802820512820514;-13.615333333333334
ESG005;L;-4.1912076271186445;1210.94;0.16831683168316833;1210.94;0.16831683168316833;1250.0;0.18;0.01268118590988995;-0.010759601651519965;5.239166666666667;9.077083333333334;5.507884615384616;-4.9951923076923075;-4.337115384615386;0.09442307692307707;-6.777916666666666;-13.010961538461537;-14.538846153846153;-14.694999999999999
ESG005;R;-7.7766101694915255;937.5;0.09259259259259259;898.44;0.08256880733944955;976.56;0.102803738317757;0.01268118590988995;-0.010759601651519965;-1.6944444444444446;6.072777777777778;-0.7205128205128204;-7.649230769230769;-7.87153846153846;-4.448205128205128;-14.224722222222221;-11.712564102564103;-17.13025641025641;-16.573
ESG008;L;-4.61406779661017;1328.12;0.20408163265306123;1328.12;0.20408163265306123;1250.0;0.18;0.01268118590988995;-0.010759601651519965;3.5905555555555555;5.37;9.585897435897435;3.758461538461539;-6.211538461538463;-8.215641025641025;-9.662222222222221;-13.954358974358975;-12.404102564102564;-15.776
ESG008;R;-2.2223163841807905;1406.25;0.22916666666666666;1406.25;0.22916666666666666;1484.38;0.2553191489361702;0.01268118590988995;-0.010759601651519965;1.0794444444444444;1.2747222222222219;11.034871794871796;5.350769230769231;0.13999999999999987;-4.24;-1.412222222222222;-7.65948717948718;-14.591538461538464;-13.751
ESG009;L;0.07586864406779698;1289.06;0.1919191919191919;1289.06;0.1919191919191919;1250.0;0.18;0.01268118590988995;-0.010759601651519965;6.0808333333333335;12.039791666666666;11.215192307692307;6.881538461538461;4.9557692307692305;2.063653846153847;-5.834791666666668;-10.316538461538462;-11.256538461538465;-14.805250000000001
ESG009;R;2.037372881355932;1484.38;0.2553191489361702;1484.38;0.2553191489361702;2539.06;0.7611940298507462;0.01268118590988995;-0.010759601651519965;3.611666666666667;11.037222222222221;11.116666666666665;7.871538461538463;12.458205128205126;6.535897435897435;-4.685;-6.462564102564102;-9.791025641025643;-13.995999999999999
ESG012;L;1.3247245762711863;1210.94;0.16831683168316833;1171.88;0.1568627450980392;1132.81;0.14563106796116504;0.01268118590988995;-0.010759601651519965;2.905;12.10875;10.377115384615385;9.713846153846154;8.025192307692306;-0.9896153846153845;-1.4943749999999998;-4.07423076923077;-9.353076923076923;-16.657500000000002
ESG012;R;2.9695974576271187;1562.5;0.2826086956521739;1601.56;0.2967032967032967;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;1.4616666666666667;8.591249999999999;16.015192307692306;7.255961538461538;6.108461538461539;3.0859615384615386;2.768333333333334;0.09903846153846178;-8.352115384615384;-10.9435
ESG014;L;6.024011299435028;2656.25;0.84375;2695.31;0.873015873015873;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-2.5127777777777776;7.3613888888888885;13.878717948717947;10.033333333333333;16.153333333333332;11.794102564102563;8.377777777777778;0.9364102564102563;-4.6951282051282055;-8.827
ESG014;R;2.0827966101694924;2773.44;0.9344262295081968;2734.38;0.9032258064516129;2734.38;0.9032258064516129;0.01268118590988995;-0.010759601651519965;-5.265555555555556;4.0808333333333335;7.652307692307692;4.857179487179487;5.027179487179487;8.87153846153846;2.706944444444444;-5.216410256410256;-2.235384615384615;-5.052333333333333
ESG016;L;-6.97002824858757;1171.88;0.1568627450980392;1328.12;0.20408163265306123;1210.94;0.16831683168316833;0.01268118590988995;-0.010759601651519965;1.115;7.720833333333334;2.5;-6.075897435897437;-8.543589743589743;-9.641025641025639;-14.937222222222225;-12.496923076923075;-12.61974358974359;-13.315333333333333
ESG016;R;-4.804152542372881;1445.31;0.24210526315789474;1406.25;0.22916666666666666;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;4.817222222222223;3.1125000000000003;5.431538461538461;1.595128205128205;1.143333333333334;-8.710769230769232;-9.243055555555555;-12.896410256410256;-13.162564102564103;-17.643
ESG018;L;0.313135593220339;2890.62;1.0344827586206897;2890.62;1.0344827586206897;2812.5;0.9666666666666667;0.01268118590988995;-0.010759601651519965;-7.014444444444444;-1.521388888888889;8.565897435897437;7.734615384615385;5.197435897435897;6.27871794871795;-5.865277777777777;5.135641025641026;-9.51923076923077;-13.643333333333334
ESG018;R;3.672909604519773;3125.0;1.2692307692307692;1406.25;0.22916666666666666;1562.5;0.2826086956521739;0.01268118590988995;-0.010759601651519965;-0.4677777777777779;2.5581944444444447;10.56897435897436;8.483333333333333;9.289871794871795;9.61974358974359;3.06875;2.957435897435898;-4.610256410256411;-10.333166666666667
ESG019;L;-4.0361581920903955;1367.19;0.21649484536082475;1445.31;0.24210526315789474;1406.25;0.22916666666666666;0.01268118590988995;-0.010759601651519965;-5.359999999999999;3.516388888888889;11.16923076923077;8.414615384615384;-0.8905128205128204;-8.05051282051282;-11.470277777777776;-12.455641025641027;-14.489230769230772;-13.673333333333336
ESG019;R;-1.5513559322033899;1328.12;0.20408163265306123;1289.06;0.1919191919191919;1250.0;0.18;0.01268118590988995;-0.010759601651519965;0.4911111111111111;4.189444444444445;8.219487179487178;4.288461538461538;6.051025641025641;-2.2435897435897436;-6.975000000000001;-6.546923076923077;-11.205897435897437;-13.389333333333331
ESG021;L;-11.10717514124294;2812.5;0.9666666666666667;2812.5;0.9666666666666667;2695.31;0.873015873015873;0.01268118590988995;-0.010759601651519965;-17.891666666666666;-16.625555555555554;-6.4512820512820515;-2.120769230769231;-2.6228205128205127;-6.821025641025641;-8.813055555555556;-15.28102564102564;-16.913589743589743;-24.529666666666667
